Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq
Mortal Kombat X,PS4,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,7.101890450799806,3.49,1.94,0.0,0.94,0.61,2015,166,15
FIFA Soccer 2004,PS2,Sports,EA Sports,EA Canada,8.0,3.5,0.59,0.04,2.36,0.51,2003,540,292
Borderlands,X360,Shooter,2K Games,Gearbox Software,8.3,3.48,2.43,0.03,0.72,0.3,2009,121,39
Battlefield: Bad Company 2,X360,Shooter,Electronic Arts,EA Digital Illusions CE,9.0,3.49,2.11,0.04,1.01,0.33,2010,843,10
Mario & Sonic at the Olympic Winter Games,DS,Sports,Sega,Sega,7.6,3.48,1.21,0.27,1.63,0.37,2009,640,154
Guitar Hero: On Tour,DS,Misc,Activision,Vicarious Visions,7.1,3.47,2.1,0.01,1.01,0.35,2008,1044,91
Tekken 4,PS2,Fighting,Namco,Namco,7.9,3.4400000000000004,1.55,0.33,1.27,0.29,2002,175,114
LEGO Batman: The Videogame,X360,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,3.4499999999999997,2.07,0.0,1.04,0.34,2008,126,152
Halo: The Master Chief Collection,XOne,Shooter,Microsoft Studios,343 Industries,8.8,3.44,2.06,0.03,1.04,0.31,2014,41,3
LittleBigPlanet 2,PS3,Platform,Sony Computer Entertainment,Media Molecule,9.1,3.43,1.83,0.06,1.07,0.47,2011,568,5
FIFA 14,PS4,Sports,EA Sports,EA Canada,7.101890450799806,3.43,0.62,0.12,2.18,0.51,2013,540,292
Grand Theft Auto 2,PS,Action,Rockstar Games,DMA Design,6.9,3.42,1.13,0.0,2.07,0.22,1999,93,8
Destiny,XOne,Shooter,Activision,Bungie,8.3,3.41,2.17,0.0,0.92,0.32,2014,1044,16
Spider-Man 2,PS2,Action,Activision,Treyarch,7.9,3.41,1.75,0.02,1.2,0.43,2004,1044,56
FIFA Soccer 2003,PS2,Sports,EA Sports,EA Canada,7.101890450799806,3.4,0.46,0.05,2.28,0.61,2002,540,292
Crash Bash,PS,Misc,Sony Computer Entertainment,Eurocom Entertainment Software,6.8,3.39,1.56,0.19,1.47,0.17,2000,568,63
Gears of War 4,XOne,Shooter,Microsoft Studios,The Coalition,7.101890450799806,3.3899999999999997,2.17,0.0,0.9,0.32,2016,41,1
The Elder Scrolls V: Skyrim Special Edition,PS4,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.3,3.3600000000000003,1.24,0.08,1.5,0.54,2016,113,31
Watch Dogs 2,PS4,Action,Ubisoft,Ubisoft,7.101890450799806,3.36,0.98,0.12,1.74,0.52,2016,1012,196
WWF War Zone,PS,Fighting,Acclaim Entertainment,Iguana Entertainment,7.101890450799806,3.3600000000000003,2.47,0.0,0.76,0.13,1998,195,21
Assassin's Creed IV: Black Flag,X360,Action-Adventure,Ubisoft,Ubisoft Montreal,8.5,3.3499999999999996,1.9,0.01,1.14,0.3,2013,1012,172
NBA 2K18,PS4,Sports,2K Sports,Visual Concepts,8.1,3.34,2.13,0.04,0.57,0.59,2017,183,134
James Bond 007: Nightfire,PS2,Shooter,Electronic Arts,Eurocom Entertainment Software,7.101890450799806,3.33,1.45,0.12,1.29,0.46,2002,843,63
Star Wars Episode III: Revenge of the Sith,PS2,Action,LucasArts,The Collective,7.101890450799806,3.32,1.47,0.03,1.39,0.43,2005,138,4
Max Payne,PS2,Shooter,Rockstar Games,Remedy Entertainment,8.1,3.31,1.99,0.05,1.05,0.22,2001,93,8
Madden NFL 16,PS4,Sports,EA Sports,EA Tiburon,8.2,3.31,2.39,0.0,0.31,0.61,2015,540,193
The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,"Hypnos Entertainment, Inc.",8.4,3.29,1.5,0.05,1.28,0.46,2003,843,3
Madden NFL 17,PS4,Sports,EA Sports,EA Tiburon,8.5,3.28,2.3,0.0,0.37,0.6,2016,540,193
Gran Turismo (PSP),PSP,Racing,Sony Computer Entertainment,Polyphony Digital,7.101890450799806,3.27,0.51,0.31,1.59,0.86,2009,568,5
Far Cry 3,PS3,Shooter,Ubisoft,Ubisoft Montreal,7.101890450799806,3.27,0.88,0.1,1.79,0.5,2012,1012,172
True Crime: Streets of LA,PS2,Action,Activision,Luxoflux,7.101890450799806,3.27,1.89,0.02,1.05,0.31,2003,1044,7
FIFA 16,XOne,Sports,EA Sports,EA Canada,8.5,3.26,0.92,0.0,2.1,0.24,2015,540,292
L.A. Noire,PS3,Adventure,Rockstar Games,Team Bondi,9.1,3.21,1.29,0.12,1.31,0.49,2011,93,5
007: Tomorrow Never Dies,PS,Shooter,Electronic Arts,Black Ops Entertainment,6.2,3.21,1.72,0.0,1.33,0.16,1999,843,16
WWF SmackDown! 2: Know Your Role,PS,Fighting,THQ,Yuke's,8.7,3.2,1.76,0.07,1.21,0.16,2000,726,30
Assassin's Creed IV: Black Flag,PS4,Action-Adventure,Ubisoft,Ubisoft Montreal,8.3,3.1900000000000004,1.07,0.06,1.55,0.51,2013,1012,172
Enter the Matrix,PS2,Action,Atari,Shiny Entertainment,7.101890450799806,3.18,1.78,0.09,1.12,0.19,2003,335,19
Assassin's Creed Odyssey,PS4,Action-Adventure,Ubisoft,Ubisoft Quebec,9.5,3.18,1.18,0.09,1.4,0.51,2018,1012,14
Fallout: New Vegas,PS3,Role-Playing,Bethesda Softworks,Obsidian Entertainment,8.2,3.17,1.54,0.1,1.04,0.49,2010,113,23
FIFA Soccer 08,PS2,Sports,EA Sports,EA Canada,7.101890450799806,3.14,0.68,0.0,0.0,2.46,2007,540,292
Club Penguin: Elite Penguin Force,DS,Adventure,Disney Interactive Studios,1st Playable Productions,7.0,3.14,1.87,0.0,0.97,0.3,2008,199,21
FIFA 18,XOne,Sports,EA Sports,EA Vancouver,8.0,3.14,0.98,0.0,1.92,0.23,2017,540,19
Spider-Man,PS,Action,Activision,Neversoft Entertainment,7.101890450799806,3.13,1.7,0.02,1.25,0.16,2000,1044,52
The Elder Scrolls IV: Oblivion,PS3,Role-Playing,Bethesda Softworks,4J Studios,9.3,3.13,1.69,0.14,0.86,0.44,2007,113,10
Resident Evil 6,PS3,Action,Capcom,Capcom,7.101890450799806,3.12,0.88,0.88,0.97,0.39,2012,437,294
Need for Speed III: Hot Pursuit,PS,Racing,Electronic Arts,EA Canada,7.101890450799806,3.13,2.14,0.0,0.86,0.13,1998,843,292
Tom Clancy's Ghost Recon Wildlands,PS4,Shooter,Ubisoft,Ubisoft Paris,7.0,3.12,1.07,0.22,1.35,0.47,2017,1012,67
Titanfall,XOne,Shooter,Electronic Arts,Respawn Entertainment,7.101890450799806,3.1100000000000003,1.88,0.04,0.91,0.28,2014,843,6
NBA 2K13,X360,Sports,2K Sports,Visual Concepts,8.6,3.12,2.62,0.01,0.21,0.28,2012,183,134
Mass Effect 2,X360,Role-Playing,Electronic Arts,BioWare Edmonton,9.5,3.1,1.99,0.03,0.81,0.27,2010,843,10
LEGO Batman: The Videogame,Wii,Adventure,Warner Bros. Interactive,Traveller's Tales,7.3,3.08,1.8,0.0,0.98,0.29,2008,126,152
Madden NFL 2002,PS2,Sports,EA Sports,EA Sports,7.101890450799806,3.09,2.5,0.01,0.16,0.42,2001,540,45
Saints Row 2,X360,Action,THQ,Volition Inc.,7.9,3.0700000000000003,1.98,0.02,0.79,0.28,2008,726,30
Call of Duty: Ghosts,XOne,Shooter,Activision,Infinity Ward,7.5,3.07,1.92,0.0,0.86,0.28,2013,1044,28
The Sims: Vacation,PC,Simulation,Electronic Arts,Maxis,7.101890450799806,3.07,1.72,0.0,1.21,0.14,2002,843,71
Borderlands 2,X360,Shooter,2K Games,Gearbox Software,7.101890450799806,3.0700000000000003,1.89,0.04,0.88,0.26,2013,121,39
LEGO Batman: The Videogame,DS,Adventure,Warner Bros. Interactive,Traveller's Tales,7.8,3.06,1.75,0.0,1.02,0.29,2008,126,152
Kung Fu Panda,X360,Platform,Activision,Luxoflux,7.5,3.05,1.91,0.0,0.84,0.29,2008,1044,7
Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,Kojima Productions,7.101890450799806,3.04,0.97,0.5,1.15,0.42,2015,107,28
Mass Effect 3,X360,Role-Playing,Electronic Arts,BioWare,9.5,3.05,1.94,0.03,0.84,0.24,2012,843,6
Rayman,PS,Platform,Ubisoft,Ubisoft Montpellier,7.0,3.03,1.54,0.0,1.33,0.16,1995,1012,30
Tom Clancy's Splinter Cell,XB,Action,Ubisoft,Ubisoft,9.3,3.02,1.85,0.0,1.04,0.13,2002,1012,196
WWE SmackDown! vs. Raw 2006,PS2,Fighting,THQ,Yuke's,8.4,3.0,1.57,0.0,1.02,0.41,2005,726,30
The Sims: Livin Large,PC,Misc,Electronic Arts,Maxis,7.101890450799806,2.99,1.67,0.0,1.18,0.13,2000,843,71
World Soccer Winning Eleven 6 International,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,7.101890450799806,2.99,0.12,1.16,1.26,0.45,2003,769,43
Far Cry 3,X360,Shooter,Ubisoft,Ubisoft Montreal,7.101890450799806,2.98,1.38,0.02,1.33,0.25,2012,1012,172
Hitman 2: Silent Assassin,PS2,Action,Eidos Interactive,IO Interactive,7.101890450799806,2.96,1.36,0.04,1.15,0.41,2002,209,31
Battlefield: Bad Company 2,PS3,Shooter,Electronic Arts,EA Digital Illusions CE,8.9,2.9600000000000004,1.33,0.08,1.11,0.44,2010,843,10
Street Fighter IV,X360,Fighting,Capcom,Capcom / Dimps Corporation,9.3,2.95,1.83,0.15,0.7,0.26,2009,437,4
WWE SmackDown! vs. RAW 2006,PS2,Fighting,THQ,Yuke's,7.101890450799806,2.94,1.45,0.04,1.11,0.33,2005,726,30
Pac-Man Collection,GBA,Puzzle,Namco,Mass Media,7.101890450799806,2.94,2.07,0.05,0.77,0.05,2001,175,23
Madden NFL 13,X360,Sports,EA Sports,EA Tiburon,8.0,2.93,2.53,0.0,0.16,0.24,2012,540,193
Doom (2016),PS4,Shooter,Bethesda Softworks,id Software,7.101890450799806,2.92,0.93,0.04,1.48,0.46,2016,113,13
FIFA 15,X360,Sports,EA Sports,EA Canada,6.9,2.91,0.8,0.0,1.9,0.21,2014,540,292
Mass Effect,X360,Role-Playing,Microsoft Game Studios,BioWare Edmonton,9.2,2.9200000000000004,1.83,0.03,0.79,0.27,2007,92,10
Mortal Kombat (2011),PS3,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,8.5,2.9,1.98,0.0,0.54,0.38,2011,166,15
Call of Duty: Finest Hour,PS2,Shooter,Activision,Spark Unlimited,7.101890450799806,2.89,1.51,0.01,1.12,0.24,2004,1044,10
Cooking Mama: Cook Off,Wii,Simulation,Majesco,Office Create,5.9,2.89,1.41,0.05,1.12,0.3,2007,227,5
Sega Superstars Tennis,X360,Sports,Sega,Sumo Digital,6.9,2.89,1.75,0.0,0.86,0.28,2008,640,39
Hot Shots Golf 3,PS2,Sports,Sony Computer Entertainment,Clap Hanz,7.101890450799806,2.89,0.99,1.38,0.32,0.2,2002,568,12
Imagine: Babyz,DS,Simulation,Ubisoft,Visual Impact,3.5,2.87,1.3,0.0,1.26,0.31,2007,1012,18
Colin McRae Rally,PS,Racing,Sony Computer Entertainment,Codemasters,7.9,2.87,0.09,0.12,2.43,0.22,2000,568,75
Mafia III,PS4,Action-Adventure,2K Games,Hangar 13,6.9,2.87,0.72,0.04,1.67,0.44,2016,121,2
The Elder Scrolls III: Morrowind,XB,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.2,2.86,2.09,0.03,0.63,0.11,2002,113,31
Assassin's Creed: Brotherhood,PS3,Action,Ubisoft,Ubisoft Montreal,9.1,2.85,1.87,0.11,0.57,0.3,2010,1012,172
Madden NFL 10,X360,Sports,EA Sports,EA Tiburon,8.6,2.83,2.52,0.0,0.09,0.22,2009,540,193
BioShock,X360,Shooter,2K Games,2K Australia / 2K Boston,9.6,2.83,1.65,0.05,0.85,0.28,2007,121,1
WWE SmackDown! vs. Raw,PS2,Fighting,THQ,Yuke's,7.101890450799806,2.8300000000000005,1.32,0.04,1.08,0.39,2004,726,30
Zumba Fitness 2,Wii,Sports,Majesco,"Pipeworks Software, Inc.",7.101890450799806,2.83,1.52,0.0,1.05,0.26,2011,227,25
Diablo III: Ultimate Evil Edition,PS4,Role-Playing,Blizzard Entertainment,Blizzard Entertainment,7.101890450799806,2.8299999999999996,0.83,0.08,1.48,0.44,2014,12,10
Finding Nemo,GBA,Platform,THQ,Vicarious Visions,7.0,2.8200000000000003,1.59,0.04,1.05,0.14,2003,726,91
Gran Turismo (PSP),PSN,Racing,Sony Computer Entertainment,Polyphony Digital,7.8,2.82,0.43,0.31,0.91,1.16,2009,568,5
Medal of Honor,PS3,Shooter,Electronic Arts,EA Los Angeles,6.7,2.8200000000000003,1.28,0.07,1.04,0.43,2010,843,33
Imagine: Fashion Designer,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,3.0,2.81,1.32,0.0,1.19,0.3,2007,1012,7
Need for Speed: Hot Pursuit,PS3,Racing,Electronic Arts,Criterion Games,8.9,2.8100000000000005,1.05,0.03,1.24,0.49,2010,843,31
Killzone 3,PS3,Shooter,Sony Computer Entertainment,Guerrilla Games,8.2,2.81,1.46,0.09,0.87,0.38,2011,568,7
NBA Street,PS2,Sports,EA Sports BIG,NuFX,7.101890450799806,2.79,2.19,0.0,0.22,0.38,2001,47,9
Skylanders: Spyro's Adventure,Wii,Action,Activision,Toys for Bob,8.0,2.8,1.35,0.0,1.15,0.3,2011,1044,38
WWF SmackDown! Just Bring It,PS2,Fighting,THQ,Yuke's,7.101890450799806,2.79,1.19,0.04,1.15,0.41,2001,726,30
Mortal Kombat Trilogy,PS,Fighting,Midway Games,Avalanche Software,7.101890450799806,2.79,1.98,0.0,0.7,0.11,1996,255,69
Hot Shots Golf,PS,Sports,Sony Computer Entertainment,Camelot Software Planning,7.101890450799806,2.8000000000000003,0.29,2.13,0.2,0.18,1998,568,15
A Bug's Life,PS,Platform,Sony Computer Entertainment,Traveller's Tales,3.6,2.79,1.96,0.0,0.72,0.11,1998,568,152
Star Wars: The Force Unleashed,X360,Action,LucasArts,LucasArts,7.1,2.78,1.74,0.0,0.78,0.26,2008,138,29
Saints Row: The Third,X360,Action,THQ,Volition Inc.,8.3,2.77,1.26,0.07,1.14,0.3,2011,726,30
The Sims,PS2,Simulation,Electronic Arts,Edge of Reality,7.101890450799806,2.7700000000000005,1.41,0.0,1.12,0.24,2003,843,26
Battlefield 3,PC,Shooter,Electronic Arts,Dice,8.9,2.76,0.89,0.0,1.44,0.43,2011,843,3
Need for Speed: Most Wanted (2012),PS3,Racing,Electronic Arts,Criterion Games,8.5,2.74,0.71,0.06,1.52,0.45,2012,843,31
Far Cry: Primal,PS4,Action-Adventure,Ubisoft,Ubisoft Montreal,7.2,2.73,0.63,0.07,1.61,0.41,2016,1012,172
L.A. Noire,X360,Adventure,Rockstar Games,Team Bondi,9.1,2.7300000000000004,1.55,0.02,0.92,0.24,2011,93,5
Overwatch,XOne,Shooter,Blizzard Entertainment,Blizzard Entertainment,8.7,2.72,1.63,0.0,0.84,0.25,2016,12,10
Need for Speed (2015),PS4,Racing,Electronic Arts,Ghost Games,7.0,2.72,0.59,0.06,1.66,0.41,2015,843,11
Tom Clancy's Rainbow Six: Siege,XOne,Shooter,Ubisoft,Ubisoft Montreal,7.101890450799806,2.71,1.62,0.0,0.84,0.25,2015,1012,172
Skate 3,X360,Sports,EA Sports,EA Black Box,8.3,2.71,1.47,0.0,0.99,0.25,2010,540,48
Madden NFL 13,PS3,Sports,EA Sports,EA Tiburon,8.3,2.72,2.12,0.0,0.24,0.36,2012,540,193
Madden NFL 12,X360,Sports,EA Sports,EA Tiburon,7.8,2.7,2.43,0.0,0.11,0.16,2011,540,193
Call of Duty 3,X360,Shooter,Activision,Treyarch,8.0,2.7,1.49,0.02,0.92,0.27,2006,1044,56
LEGO Star Wars II: The Original Trilogy,PS2,Action,LucasArts,Traveller's Tales,8.4,2.69,1.85,0.01,0.64,0.19,2006,138,152
Madden NFL 11,X360,Sports,EA Sports,EA Tiburon,8.3,2.69,2.38,0.0,0.12,0.19,2010,540,193
Burnout 3: Takedown,PS2,Racing,Electronic Arts,Criterion Games,9.3,2.68,1.23,0.0,1.11,0.34,2004,843,31
Mortal Kombat,GEN,Fighting,Arena Entertainment,Probe Entertainment Limited,7.101890450799806,2.67,1.95,0.0,0.63,0.09,1993,2,15
Medal of Honor,PS,Shooter,Electronic Arts,DreamWorks Interactive,9.3,2.6700000000000004,1.44,0.0,1.09,0.14,1999,843,6
Call of Duty 2: Big Red One,PS2,Shooter,Activision,Treyarch,8.5,2.67,1.48,0.01,0.92,0.26,2005,1044,56
Final Fantasy XIII-2,PS3,Role-Playing,Square Enix,Square Enix,8.3,2.66,0.78,0.89,0.75,0.23,2012,209,105
Medal of Honor Heroes,PSP,Shooter,Electronic Arts,Team Fusion,6.7,2.66,0.86,0.01,1.11,0.67,2006,843,9
Guitar Hero: World Tour,X360,Misc,Activision,Neversoft Entertainment,8.6,2.67,1.78,0.0,0.64,0.25,2008,1044,52
WWE SmackDown! Shut Your Mouth,PS2,Fighting,THQ,Yuke's,7.101890450799806,2.66,1.32,0.04,1.29,0.0,2002,726,30
Tom Clancy's Splinter Cell,PS2,Action,Ubisoft,Ubisoft,7.101890450799806,2.6599999999999997,1.15,0.0,1.11,0.4,2003,1012,196
Need for Speed: Shift,PS3,Racing,Electronic Arts,Slightly Mad Studios,8.2,2.65,0.69,0.04,1.4,0.52,2009,843,14
Hannah Montana,DS,Action,Buena Vista,DC Studios,6.5,2.6500000000000004,1.59,0.0,0.8,0.26,2006,38,10
Medal of Honor,X360,Shooter,Electronic Arts,EA Los Angeles,7.3,2.64,1.58,0.04,0.8,0.22,2010,843,33
NBA 2K12,X360,Sports,2K Sports,Visual Concepts,9.1,2.64,2.32,0.01,0.14,0.17,2011,183,134
Midnight Club: Street Racing,PS2,Racing,Rockstar Games,Angel Studios,7.101890450799806,2.6300000000000003,2.0,0.02,0.47,0.14,2000,93,13
NBA 2K19,PS4,Sports,2K Sports,Visual Concepts,7.101890450799806,2.63,1.69,0.03,0.44,0.47,2018,183,134
NBA 2K13,PS3,Sports,2K Sports,Visual Concepts,8.9,2.64,1.74,0.05,0.46,0.39,2012,183,134
FIFA Soccer 10,X360,Sports,EA Sports,EA Canada,8.9,2.63,0.6,0.01,1.79,0.23,2009,540,292
ESPN NFL 2K5,PS2,Sports,Sega,Visual Concepts,7.101890450799806,2.63,2.15,0.0,0.12,0.36,2004,640,134
Madden NFL 18,PS4,Sports,EA Sports,EA Tiburon,8.2,2.62,1.73,0.0,0.42,0.47,2017,540,193
LittleBigPlanet,PSP,Platform,Sony Computer Entertainment,SCEE Cambridge,8.8,2.6100000000000003,0.65,0.01,1.27,0.68,2009,568,6
Harry Potter and the Chamber of Secrets,PS2,Adventure,Electronic Arts,Eurocom Entertainment Software,7.101890450799806,2.61,0.9,0.04,1.22,0.44,2002,843,63
Grand Theft Auto: Episodes from Liberty City,X360,Adventure,Rockstar Games,Rockstar North,9.0,2.6,1.08,0.03,1.22,0.27,2009,93,22
Streets of Rage,GEN,Action,Sega,Sega,7.101890450799806,2.6000000000000005,1.86,0.11,0.55,0.08,1990,640,154
FIFA Soccer 09,PS3,Sports,Electronic Arts,EA Canada,8.6,2.5900000000000003,0.49,0.04,1.63,0.43,2008,843,292
NBA Live 2005,PS2,Sports,EA Sports,EA Canada,7.101890450799806,2.59,2.03,0.0,0.21,0.35,2004,540,292
Tom Clancy's The Division,XOne,Shooter,Ubisoft,Massive Entertainment,7.101890450799806,2.5999999999999996,1.54,0.0,0.82,0.24,2016,1012,4
LEGO Star Wars: The Complete Saga,X360,Action,LucasArts,Traveller's Tales,7.101890450799806,2.5999999999999996,1.53,0.0,0.83,0.24,2007,138,152
WWE SmackDown vs. RAW 2007,PS2,Fighting,THQ,Yuke's,8.0,2.58,1.4,0.03,0.88,0.26,2006,726,30
Skylanders Giants,Wii,Misc,Activision,Toys for Bob,7.101890450799806,2.58,1.49,0.0,0.86,0.23,2012,1044,38
Madden NFL 08,PS2,Sports,EA Sports,EA Tiburon,7.101890450799806,2.5700000000000003,2.14,0.0,0.08,0.35,2007,540,193
NBA 2K14,X360,Sports,2K Sports,Visual Concepts,7.101890450799806,2.57,2.11,0.0,0.19,0.27,2013,183,134
Dragon Age: Origins,X360,Role-Playing,Electronic Arts,BioWare Edmonton,8.5,2.56,1.76,0.03,0.55,0.22,2009,843,10
Hot Shots Golf,PS,Sports,Sony Computer Entertainment,Camelot Software Planning,7.101890450799806,2.56,0.26,2.13,0.17,0.0,1998,568,15
FIFA 16,PS3,Sports,EA Sports,EA Canada,9.0,2.55,0.43,0.05,1.68,0.38,2015,540,292
Madden NFL 09,X360,Sports,EA Sports,EA Tiburon,8.5,2.54,2.21,0.0,0.12,0.2,2008,540,193
Crazy Taxi,PS2,Racing,Acclaim Entertainment,Hitmaker,8.2,2.53,1.13,0.06,1.12,0.22,2001,195,10
Tomb Raider (2013),PS3,Action,Square Enix,Crystal Dynamics,8.9,2.51,0.6,0.08,1.45,0.38,2013,209,45
Midnight Club: Los Angeles,PS3,Racing,Rockstar Games,Rockstar San Diego,8.3,2.51,1.59,0.05,0.54,0.33,2008,93,22
PES 2009: Pro Evolution Soccer,PS2,Sports,Konami,Konami,7.101890450799806,2.51,0.13,0.26,0.07,2.05,2008,769,409
Marvel: Ultimate Alliance,X360,Role-Playing,Activision,Raven Software,8.3,2.5,2.29,0.0,0.02,0.19,2006,1044,25
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,Action,Rockstar Games,Rockstar North,9.8,2.49,1.84,0.0,0.56,0.09,2003,93,22
Mortal Kombat: Deadly Alliance,PS2,Fighting,Midway Games,Midway,8.2,2.49,1.81,0.0,0.52,0.15,2002,255,17
Game Party,Wii,Misc,Midway Games,JGI Entertainment,2.6,2.49,1.47,0.0,0.77,0.24,2007,255,3
NBA 2K15,PS4,Sports,2K Sports,Visual Concepts,7.101890450799806,2.49,1.49,0.01,0.55,0.44,2014,183,134
Saints Row: The Third,PS3,Action,THQ,Volition Inc.,8.3,2.48,0.86,0.18,1.06,0.37,2011,726,30
Tomb Raider: The Last Revelation,PS,Action,Eidos Interactive,Core Design Ltd.,7.101890450799806,2.48,1.15,0.06,1.14,0.13,1999,209,24
Madden NFL 16,XOne,Sports,EA Sports,EA Tiburon,8.4,2.47,2.13,0.0,0.08,0.26,2015,540,193
Rock Band,X360,Misc,MTV Games,Harmonix Music Systems,9.1,2.47,1.93,0.0,0.33,0.21,2007,44,62
Assassin's Creed Origins,XOne,Action,Ubisoft,Ubisoft Montreal,7.101890450799806,2.4800000000000004,1.34,0.0,0.92,0.22,2017,1012,172
Minecraft,PSV,Misc,Sony Computer Entertainment America,4J Studios,7.101890450799806,2.47,0.22,1.25,0.73,0.27,2014,19,10
Pure,X360,Racing,Disney Interactive Studios,Black Rock Studio,8.3,2.47,1.38,0.0,0.84,0.25,2008,199,8
LEGO Harry Potter: Years 1-4,Wii,Adventure,Warner Bros. Interactive,Traveller's Tales,7.9,2.45,1.29,0.0,0.94,0.22,2010,126,152
Dying Light,PS4,Action,Warner Bros. Interactive,Techland,7.101890450799806,2.45,1.18,0.13,0.74,0.4,2015,126,19
Madden NFL 17,XOne,Sports,EA Sports,EA Tiburon,8.1,2.4400000000000004,2.14,0.0,0.04,0.26,2016,540,193
Twisted Metal 2,PS,Racing,Sony Computer Entertainment,SingleTrac,8.7,2.44,2.12,0.0,0.25,0.07,1996,568,8
uDraw Studio,Wii,Misc,THQ,"Pipeworks Software, Inc.",7.101890450799806,2.44,1.65,0.0,0.58,0.21,2010,726,25
The Sims: Bustin' Out,PS2,Simulation,Electronic Arts,Maxis,7.101890450799806,2.44,1.07,0.0,1.19,0.18,2003,843,71
Tom Clancy's Rainbow Six: Vegas 2,X360,Shooter,Ubisoft,Ubisoft Montreal,8.2,2.42,1.56,0.02,0.61,0.23,2008,1012,172
Sonic Adventure,DC,Platform,Sega,Sonic Team,8.9,2.42,1.26,0.46,0.61,0.08,1999,640,60
Need for Speed Carbon: Own the City,PSP,Racing,Electronic Arts,EA Black Box,7.4,2.42,0.87,0.0,0.97,0.58,2006,843,48
Halo: Combat Evolved Anniversary,X360,Shooter,Microsoft Studios,343 Industries,8.0,2.41,1.44,0.04,0.71,0.22,2011,41,3
Kinect: Disneyland Adventures,X360,Action-Adventure,Microsoft Studios,Frontier Developments,8.5,2.41,1.73,0.02,0.43,0.23,2011,41,26
Need for Speed: ProStreet,PS2,Racing,Electronic Arts,EA Black Box,7.101890450799806,2.41,0.69,0.04,0.0,1.68,2007,843,48
Pro Evolution Soccer 2011,PS3,Sports,Konami,Konami,6.0,2.42,0.29,0.54,1.18,0.41,2010,769,409
NBA 2K16,XOne,Sports,2K Sports,Visual Concepts,8.3,2.41,2.01,0.0,0.15,0.25,2015,183,134
ATV Offroad Fury,PS2,Racing,Sony Computer Entertainment,Rainbow Studios,8.4,2.41,2.07,0.0,0.26,0.08,2001,568,51
Forza Motorsport 5,XOne,Racing,Microsoft Studios,Turn 10 Studios,7.101890450799806,2.4,1.28,0.01,0.9,0.21,2013,41,5
Batman: Arkham Origins,PS3,Action-Adventure,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,7.101890450799806,2.4,1.08,0.04,0.88,0.4,2013,166,8
Midnight Club: Los Angeles,X360,Racing,Rockstar Games,Rockstar San Diego,8.0,2.4000000000000004,1.72,0.01,0.45,0.22,2008,93,22
Tetris Plus,PS,Puzzle,Jaleco,Atlus Co.,7.101890450799806,2.4099999999999997,2.1,0.0,0.24,0.07,1996,35,32
Madden NFL 11,PS3,Sports,EA Sports,EA Tiburon,8.4,2.4,2.05,0.0,0.15,0.2,2010,540,193
Theme Hospital,PC,Strategy,Electronic Arts,Bullfrog Productions,5.5,2.4,2.3,0.0,0.1,0.0,1997,843,11
Zumba Fitness,X360,Sports,Majesco,"Pipeworks Software, Inc.",7.101890450799806,2.39,1.74,0.0,0.45,0.2,2010,227,25
Frogger's Adventures: Temple of the Frog,GBA,Adventure,Konami,Konami,6.7,2.4,2.15,0.0,0.18,0.07,2001,769,409
Monopoly,PC,Misc,Hasbro Interactive,Unknown,7.101890450799806,2.4,1.49,0.0,0.81,0.1,1995,20,439
Mortal Kombat II (US & Others sales),GEN,Fighting,Acclaim Entertainment,Probe Entertainment Limited,7.101890450799806,2.39,1.78,0.0,0.53,0.08,1994,195,15
Dead Island,X360,Action,Deep Silver,Techland,7.0,2.3899999999999997,1.48,0.0,0.7,0.21,2011,115,19
WCW/nWo Revenge,N64,Fighting,THQ,Aki Corp.,7.101890450799806,2.38,1.94,0.03,0.39,0.02,1998,726,5
The Incredibles,PS2,Action,THQ,Heavy Iron Studios,5.9,2.38,0.96,0.04,1.08,0.3,2004,726,35
Madden NFL 10,PS3,Sports,EA Sports,EA Tiburon,8.5,2.37,2.03,0.0,0.13,0.21,2009,540,193
Madden NFL 08,X360,Sports,EA Sports,EA Tiburon,8.7,2.37,2.18,0.0,0.01,0.18,2007,540,193
Tony Hawk's Underground 2,PS2,Sports,Activision,Neversoft Entertainment,7.101890450799806,2.38,1.25,0.01,0.86,0.26,2004,1044,52
Sonic's Ultimate Genesis Collection,PS3,Misc,Sega,Backbone Entertainment,8.1,2.36,1.39,0.0,0.64,0.33,2009,640,18
Destiny 2,XOne,Shooter,Activision,Bungie,7.101890450799806,2.36,1.66,0.0,0.47,0.23,2017,1044,16
