Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent,Game Quality,Game Quality Encoded
TERA,PC,Role-Playing,Unknown,En Masse,0.6779878278666451,0.0201771653543307,0.0256147540983606,0.0,0.0131979695431472,0.0128205128205128,2008,0.2003835091083413,0.0,2000,1.2694922031187503,0.6541042466262225,0.0,0.6353971232020005,0,Medium,1
Arc the Lad III,PS,Role-Playing,Sony Computer Entertainment,ARC Entertainment,0.6779878278666451,0.0201771653543307,0.0,0.1830985915492957,0.0,0.0096153846153846,1999,0.5436241610738255,0.002283105022831,1990,0.0,0.0,9.07454482995534,0.4765478424015004,0,Medium,1
Grandia,SAT,Role-Playing,ESP,Game Arts,0.8555555555555554,0.0201771653543307,0.0,0.1971830985915492,0.0,0.0,1997,0.0028763183125599,0.0433789954337899,1990,0.0,0.0,9.772586739951906,0.0,0,High,2
Ragnarok Odyssey,PSV,Role-Playing,Xseed Games,Game Arts,0.6779878278666451,0.0201771653543307,0.0204918032786885,0.0751173708920187,0.0010152284263959,0.016025641025641,2012,0.074784276126558,0.0433789954337899,2010,1.015593762495001,0.0503157112789382,3.7228901866483426,0.7942464040025006,0,Medium,1
Mega Man Battle Network,GBA,Role-Playing,Capcom,Capcom,0.6779878278666451,0.0201771653543307,0.0143442622950819,0.1032863849765258,0.0050761421319796,0.0032051282051282,2001,0.4180249280920421,0.6689497716894978,2000,0.7109156337464984,0.2515785563946963,5.1189740066414755,0.1588492808005001,0,Medium,1
Neon Genesis Evangelion 2nd Impression,SAT,Role-Playing,Sega,Sega,0.6779878278666451,0.0201771653543307,0.0,0.1971830985915492,0.0,0.0,1997,0.6126558005752636,0.3493150684931506,1990,0.0,0.0,9.772586739951906,0.0,0,Medium,1
Fossil Fighters: Frontier,3DS,Role-Playing,Nintendo,Spike Chunsoft,0.6779878278666451,0.0201771653543307,0.0133196721311475,0.107981220657277,0.0040609137055837,0.0064102564102564,2015,0.3662511984659635,0.0707762557077625,2010,0.6601359456217496,0.2012628451157581,5.351654643306999,0.3176985616010002,1,Medium,1
NASCAR Kart Racing,Wii,Racing,EA Sports,Electronic Arts North Carolina,0.6779878278666451,0.0201771653543307,0.0399590163934426,0.0,0.0,0.0096153846153846,2009,0.5167785234899328,0.0,2000,1.9804078368652531,0.0,0.0,0.4765478424015004,0,Medium,1
The Sims,XB,Simulation,Electronic Arts,Maxis,0.6779878278666451,0.0201771653543307,0.0317622950819672,0.0,0.0101522842639593,0.0032051282051282,2003,0.8072866730584851,0.1598173515981735,2000,1.574170331867253,0.5031571127893977,0.0,0.1588492808005001,0,Medium,1
Horsez,DS,Simulation,Ubisoft,MTO,0.3333333333333333,0.0201771653543307,0.0389344262295082,0.0,0.0010152284263959,0.0096153846153846,2006,0.969319271332694,0.0707762557077625,2000,1.9296281487405047,0.0503157112789382,0.0,0.4765478424015004,0,Medium,1
Jikkyou Powerful Pro Yakyuu 6,N64,Sports,Konami,Diamond Head,0.6779878278666451,0.0201771653543307,0.0,0.1830985915492957,0.0,0.0096153846153846,1999,0.7363374880153403,0.0753424657534246,1990,0.0,0.0,9.07454482995534,0.4765478424015004,0,Medium,1
Colony Wars,PS,Simulation,Psygnosis,Psygnosis,0.8666666666666667,0.0206692913385826,0.0245901639344262,0.0,0.016243654822335,0.0096153846153846,1997,0.0201342281879194,0.0296803652968036,1990,1.1896955503512912,0.78588349045202,0.0,0.4652014652014662,0,High,2
Vanquish,X360,Shooter,Sega,PlatinumGames,0.8111111111111111,0.0201771653543307,0.0194672131147541,0.0140845070422535,0.016243654822335,0.0128205128205128,2010,0.6126558005752636,0.0410958904109589,2010,0.9648140743702524,0.8050513804630421,0.698041909996564,0.6353971232020005,0,High,2
NASCAR Thunder 2002,PS,Racing,EA Sports,EA Black Box,0.6779878278666451,0.0201771653543307,0.0235655737704918,0.0,0.016243654822335,0.0096153846153846,2001,0.5167785234899328,0.1073059360730593,2000,1.1679328268692526,0.8050513804630421,0.0,0.4765478424015004,0,Medium,1
Crash: Mind Over Mutant,DS,Platform,Activision,TOSE,0.6779878278666451,0.0201771653543307,0.0389344262295082,0.0,0.0,0.0096153846153846,2008,1.0,0.0958904109589041,2000,1.9296281487405047,0.0,0.0,0.4765478424015004,0,Medium,1
Dishonored: Definitive Edition,PS4,Action,Bethesda Softworks,Arkane Studios,0.6779878278666451,0.0201771653543307,0.0122950819672131,0.0093896713615023,0.0213197969543147,0.0192307692307692,2015,0.1073825503355704,0.0273972602739726,2010,0.6093562574970007,1.0566299368577436,0.465361273331041,0.9530956848030008,1,Medium,1
NFL Blitz 2001,N64,Action,Midway Games,Unknown,0.6779878278666451,0.0201771653543307,0.0348360655737704,0.0,0.0071065989847715,0.0,2000,0.2435282837967401,1.0,2000,1.7265093962414997,0.3522099789525779,0.0,0.0,0,Medium,1
The Suffering,PS2,Action,Midway Games,Surreal Software,0.6779878278666451,0.0201771653543307,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2004,0.2435282837967401,0.0136986301369863,2000,1.015593762495001,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
Pirates of the Caribbean: At World's End,PS2,Action,Disney Interactive Studios,Eurocom Entertainment Software,0.6779878278666451,0.0201771653543307,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2007,0.1898370086289549,0.1415525114155251,2000,1.015593762495001,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
Castlevania: Curse of Darkness,PS2,Action,Konami,Konami,0.6888888888888889,0.0201771653543307,0.0184426229508196,0.0234741784037558,0.0142131979695431,0.016025641025641,2005,0.7363374880153403,0.9315068493150684,2000,0.9140343862454984,0.7044199579051608,1.163403183327605,0.7942464040025006,0,Medium,1
Avatar: The Last Airbender - The Burning Earth,PS2,Action,THQ,THQ Australia,0.6779878278666451,0.0201771653543307,0.0215163934426229,0.0,0.016243654822335,0.016025641025641,2007,0.6951102588686481,0.0045662100456621,2000,1.06637345061975,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
Command & Conquer 3: Tiberium Wars,X360,Strategy,Electronic Arts,EA Los Angeles,0.7333333333333332,0.0201771653543307,0.0358606557377049,0.0,0.0040609137055837,0.0096153846153846,2007,0.8072866730584851,0.0730593607305936,2000,1.7772890843662534,0.2012628451157581,0.0,0.4765478424015004,0,High,2
Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,Strategy,Banpresto,Banpresto,0.6779878278666451,0.0201771653543307,0.0,0.1971830985915492,0.0,0.0,2011,0.0584851390220517,0.1484018264840182,2010,0.0,0.0,9.772586739951906,0.0,0,Medium,1
Ben 10 Alien Force: Vilgax Attacks,DS,Action,D3 Publisher,1st Playable Productions,0.6779878278666451,0.0201771653543307,0.0225409836065573,0.0,0.016243654822335,0.0128205128205128,2009,0.1860019175455417,0.045662100456621,2000,1.1171531387444988,0.8050513804630421,0.0,0.6353971232020005,0,Medium,1
Saints Row IV: Re-Elected,PS4,Action,Deep Silver,Volition Inc.,0.6779878278666451,0.0201771653543307,0.0153688524590163,0.0140845070422535,0.0182741116751269,0.0192307692307692,2015,0.109300095877277,0.0662100456621004,2010,0.7616953218712471,0.905682803020924,0.698041909996564,0.9530956848030008,1,Medium,1
Pirates of the Caribbean: At World's End,PSP,Action,Disney Interactive Studios,Eurocom Entertainment Software,0.5555555555555556,0.0201771653543307,0.0153688524590163,0.0,0.0172588832487309,0.032051282051282,2007,0.1898370086289549,0.1415525114155251,2000,0.7616953218712471,0.8553670917419806,0.0,1.5884928080050011,0,Medium,1
Juiced: Eliminator,PSP,Racing,THQ,Juice Games,0.6222222222222222,0.0206692913385826,0.0112704918032786,0.0,0.0203045685279187,0.0384615384615384,2006,0.6951102588686481,0.0205479452054794,2000,0.5452771272443382,0.9823543630650228,0.0,1.8608058608058649,0,Medium,1
Super Wagyan Land,SNES,Action,Namco,Namco,0.6779878278666451,0.0201771653543307,0.0,0.1971830985915492,0.0,0.0,1991,0.1668264621284755,0.2579908675799086,1990,0.0,0.0,9.772586739951906,0.0,0,Medium,1
Sonic Gems Collection,GC,Misc,Sega,Sonic Team,0.6555555555555557,0.0201771653543307,0.0327868852459016,0.0,0.0081218274111675,0.0032051282051282,2005,0.6126558005752636,0.1347031963470319,2000,1.624950019992002,0.402525690231521,0.0,0.1588492808005001,0,Medium,1
Metal Gear Solid: The Legacy Collection,PS3,Misc,Konami Digital Entertainment,Konami,0.6779878278666451,0.0201771653543307,0.0317622950819672,0.0140845070422535,0.0010152284263959,0.0224358974358974,2013,0.1016299137104506,0.9315068493150684,2010,1.574170331867253,0.0503157112789382,0.698041909996564,1.111944965603501,0,Medium,1
The Fairly Odd Parents: Game Boy Advance Video Volume 2,GBA,Misc,Majesco,Majesco Games,0.6779878278666451,0.0201771653543307,0.0307377049180327,0.0,0.0111675126903553,0.0032051282051282,2004,0.2166826462128475,0.0616438356164383,2000,1.523390643742499,0.553472824068341,0.0,0.1588492808005001,0,Medium,1
SpongeBob's Truth or Square (US sales),DS,Action,THQ,Heavy Iron Studios,0.6779878278666451,0.0201771653543307,0.0430327868852459,0.0,0.0,0.0,2009,0.6951102588686481,0.0776255707762557,2000,2.132746901239505,0.0,0.0,0.0,0,Medium,1
Star Wars Trilogy: Apprentice of the Force,GBA,Action,Ubisoft,LucasArts,0.6779878278666451,0.0201771653543307,0.0307377049180327,0.0,0.0111675126903553,0.0032051282051282,2004,0.969319271332694,0.0639269406392694,2000,1.523390643742499,0.553472824068341,0.0,0.1588492808005001,0,Medium,1
American Chopper,PS2,Racing,Activision,Creat Studio,0.6779878278666451,0.0201771653543307,0.0358606557377049,0.0,0.0010152284263959,0.0192307692307692,2004,1.0,0.0159817351598173,2000,1.7772890843662534,0.0503157112789382,0.0,0.9530956848030008,0,Medium,1
F1 2014,PS3,Racing,Codemasters,Codemasters Birmingham,0.6779878278666451,0.0201771653543307,0.0071721311475409,0.0093896713615023,0.0274111675126903,0.0192307692307692,2014,0.1601150527325024,0.045662100456621,2010,0.3554578168732467,1.3585242045313832,0.465361273331041,0.9530956848030008,0,Medium,1
Rush 2: Extreme Racing USA,N64,Racing,Midway Games,Atari Games,0.6779878278666451,0.0201771653543307,0.0358606557377049,0.0,0.0060913705583756,0.0,1998,0.2435282837967401,0.0136986301369863,1990,1.7772890843662534,0.3018942676736396,0.0,0.0,0,Medium,1
Test Drive,XB,Racing,Atari,Pitbull Syndicate,0.6779878278666451,0.0201771653543307,0.0358606557377049,0.0,0.0050761421319796,0.0064102564102564,2002,0.3202301054650047,0.0159817351598173,2000,1.7772890843662534,0.2515785563946963,0.0,0.3176985616010002,0,Medium,1
JGTC: All-Japan Grand Touring Car Championship,PS,Racing,TYO,TYO,0.6779878278666451,0.0201771653543307,0.0235655737704918,0.0,0.016243654822335,0.0096153846153846,1998,0.0,0.0,1990,1.1679328268692526,0.8050513804630421,0.0,0.4765478424015004,0,Medium,1
Dr. Mario 64,N64,Puzzle,Nintendo,Newcom,0.5555555555555556,0.0201771653543307,0.0348360655737704,0.0,0.0071065989847715,0.0,2001,0.3662511984659635,0.0,2000,1.7265093962414997,0.3522099789525779,0.0,0.0,0,Medium,1
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PS2,Action,THQ,Krome Studios,0.6779878278666451,0.0201771653543307,0.0215163934426229,0.0,0.016243654822335,0.016025641025641,2003,0.6951102588686481,0.093607305936073,2000,1.06637345061975,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
Hot Wheels World Race,PS2,Racing,THQ,Climax Group,0.6779878278666451,0.0201771653543307,0.0215163934426229,0.0,0.016243654822335,0.016025641025641,2003,0.6951102588686481,0.1118721461187214,2000,1.06637345061975,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
Cyber Troopers Virtual-On,SAT,Fighting,Sega,Sega-AM3,0.6779878278666451,0.0201771653543307,0.0,0.1971830985915492,0.0,0.0,1996,0.6126558005752636,0.0091324200913242,1990,0.0,0.0,9.772586739951906,0.0,0,Medium,1
X-Men vs. Street Fighter,PS,Fighting,Capcom,Capcom,0.6779878278666451,0.0201771653543307,0.0163934426229508,0.056338028169014,0.0111675126903553,0.0096153846153846,1998,0.4180249280920421,0.6689497716894978,1990,0.812475009996001,0.553472824068341,2.792167639986256,0.4765478424015004,0,Medium,1
TRON: Evolution,PS3,Action,Disney Interactive Studios,Propaganda Games,0.6779878278666451,0.0201771653543307,0.0276639344262295,0.0,0.0101522842639593,0.016025641025641,2010,0.1898370086289549,0.0136986301369863,2010,1.371051579368253,0.5031571127893977,0.0,0.7942464040025006,0,Medium,1
Rascal,PS,Action,Sony Computer Entertainment,Traveller's Tales,0.6779878278666451,0.0206692913385826,0.0245901639344262,0.0,0.016243654822335,0.0096153846153846,1998,0.5436241610738255,0.3447488584474886,1990,1.1896955503512912,0.78588349045202,0.0,0.4652014652014662,0,Medium,1
High Rollers Casino,PS2,Misc,Mud Duck Productions,Bethesda Softworks,0.6779878278666451,0.0201771653543307,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2004,0.0086289549376797,0.0684931506849315,2000,1.015593762495001,0.8050513804630421,0.0,0.7942464040025006,0,Medium,1
How to Train Your Dragon,Wii,Action,Activision,Etranges Libellules,0.6222222222222222,0.0201771653543307,0.0235655737704918,0.0,0.015228426395939,0.0128205128205128,2010,1.0,0.0273972602739726,2010,1.1679328268692526,0.7547356691840991,0.0,0.6353971232020005,0,Medium,1
Up,PSP,Adventure,THQ,THQ,0.6779878278666451,0.0196850393700787,0.0245901639344262,0.0,0.0091370558375634,0.0224358974358974,2009,0.6951102588686481,0.1940639269406392,2000,1.2491803278688534,0.4641624365482216,0.0,1.13974358974359,0,Medium,1
Madden NFL Football,3DS,Sports,EA Sports,EA Tiburon,0.3888888888888889,0.0196850393700787,0.0379098360655737,0.0,0.0010152284263959,0.0096153846153846,2011,0.5167785234899328,0.4383561643835616,2010,1.925819672131148,0.0515736040609118,0.0,0.4884615384615386,0,Medium,1
The Smurfs,DS,Adventure,Ubisoft,Ubisoft,0.6779878278666451,0.0196850393700787,0.0235655737704918,0.0,0.0142131979695431,0.0128205128205128,2011,0.969319271332694,0.4452054794520548,2010,1.1971311475409858,0.7220304568527909,0.0,0.6512820512820515,0,Medium,1
Cars: Race-O-Rama,PSP,Racing,THQ,Rainbow Studios,0.6779878278666451,0.0201771653543307,0.0297131147540983,0.0,0.0071065989847715,0.0192307692307692,2009,0.6951102588686481,0.1141552511415525,2000,1.4726109556177505,0.3522099789525779,0.0,0.9530956848030008,0,Medium,1
Tom Clancy's Rainbow Six: Lockdown,XB,Shooter,Ubisoft,Red Storm Entertainment,0.6779878278666451,0.0196850393700787,0.026639344262295,0.0,0.0131979695431472,0.0064102564102564,2005,0.969319271332694,0.0365296803652968,2000,1.3532786885245889,0.670456852791879,0.0,0.3256410256410257,0,Medium,1
TimeShift,X360,Shooter,Sierra Entertainment,Saber Interactive,0.6666666666666665,0.0196850393700787,0.0368852459016393,0.0,0.0020304568527918,0.0096153846153846,2007,0.0709491850431447,0.0296803652968036,2000,1.8737704918032805,0.1031472081218236,0.0,0.4884615384615386,0,Medium,1
Destiny: The Collection,XOne,Shooter,Activision,Bungie,0.6779878278666451,0.0196850393700787,0.0256147540983606,0.0,0.0121827411167512,0.0128205128205128,2016,1.0,0.0342465753424657,2010,1.3012295081967211,0.6188832487309621,0.0,0.6512820512820515,1,Medium,1
Battlefield 2: Modern Combat,X360,Shooter,Electronic Arts,Digtal Illusions,0.7555555555555555,0.0196850393700787,0.0358606557377049,0.0046948356807511,0.0020304568527918,0.0096153846153846,2006,0.8072866730584851,0.002283105022831,2000,1.8217213114754125,0.1031472081218236,0.2384976525821563,0.4884615384615386,0,High,2
Medal of Honor Heroes 2,Wii,Shooter,Electronic Arts,Team Fusion,0.6779878278666451,0.0196850393700787,0.033811475409836,0.0046948356807511,0.0040609137055837,0.0096153846153846,2007,0.8072866730584851,0.0182648401826484,2000,1.717622950819672,0.2062944162436523,0.2384976525821563,0.4884615384615386,0,Medium,1
Armored Core,PS,Simulation,Sony Computer Entertainment,From Software,0.6888888888888889,0.0196850393700787,0.0133196721311475,0.0751173708920187,0.0091370558375634,0.0096153846153846,1997,0.5436241610738255,0.1552511415525114,1990,0.6766393442622943,0.4641624365482216,3.815962441314557,0.4884615384615386,0,Medium,1
Densha De Go! 2,PS,Simulation,Taito,Taito Corporation,0.6779878278666451,0.0196850393700787,0.0,0.1784037558685446,0.0,0.0096153846153846,1999,0.0210930009587727,0.1210045662100456,1990,0.0,0.0,9.062910798122084,0.4884615384615386,0,Medium,1
Zone of the Enders: The 2nd Runner,PS2,Simulation,Konami,Konami Computer Entertainment Japan,0.8444444444444443,0.0201771653543307,0.0153688524590163,0.0516431924882629,0.0121827411167512,0.0128205128205128,2003,0.7363374880153403,0.0319634703196347,2000,0.7616953218712471,0.6037885353472792,2.5594870033207378,0.6353971232020005,0,High,2
Farming Simulator 2015,PS4,Simulation,Focus Home Interactive,Giants Software,0.6779878278666451,0.0201771653543307,0.0133196721311475,0.0,0.0223350253807106,0.0224358974358974,2015,0.0767018216682646,0.0410958904109589,2010,0.6601359456217496,1.106945648136682,0.0,1.111944965603501,1,Medium,1
World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,Sports,Konami,KCET,0.6779878278666451,0.0201771653543307,0.0,0.1830985915492957,0.0,0.0096153846153846,2001,0.7363374880153403,0.0365296803652968,2000,0.0,0.0,9.07454482995534,0.4765478424015004,0,Medium,1
Top Spin 4,X360,Sports,2K Sports,2K Czech,0.7999999999999998,0.0196850393700787,0.0153688524590163,0.0,0.0223350253807106,0.0128205128205128,2011,0.174496644295302,0.0045662100456621,2010,0.7807377049180295,1.1346192893401006,0.0,0.6512820512820515,0,High,2
NBA 2K9,PS2,Sports,2K Sports,Visual Concepts,0.6666666666666665,0.0196850393700787,0.0348360655737704,0.0,0.0010152284263959,0.0192307692307692,2008,0.174496644295302,0.3036529680365296,2000,1.7696721311475396,0.0515736040609118,0.0,0.9769230769230772,0,Medium,1
Jikkyou Powerful Pro Yakuu '94,SNES,Sports,Konami,Konami,0.6779878278666451,0.0196850393700787,0.0,0.1924882629107981,0.0,0.0,1994,0.7363374880153403,0.9315068493150684,1990,0.0,0.0,9.778403755868563,0.0,0,Medium,1
NBA Jam,Wii,Sports,EA Sports,EA Canada,0.7777777777777777,0.0196850393700787,0.0368852459016393,0.0,0.0020304568527918,0.0064102564102564,2010,0.5167785234899328,0.6643835616438356,2010,1.8737704918032805,0.1031472081218236,0.0,0.3256410256410257,0,High,2
WWE All Stars,PS3,Fighting,THQ,THQ,0.7333333333333332,0.0196850393700787,0.0163934426229508,0.0,0.0182741116751269,0.0224358974358974,2011,0.6951102588686481,0.1940639269406392,2010,0.8327868852459023,0.9283248730964484,0.0,1.13974358974359,0,High,2
Harvest Moon: Grand Bazaar,DS,Simulation,Natsume,Marvelous Interactive,0.6779878278666451,0.0196850393700787,0.0215163934426229,0.0610328638497652,0.0050761421319796,0.0064102564102564,2010,0.0738255033557046,0.1255707762557077,2010,1.0930327868852454,0.2578680203045642,3.1004694835680784,0.3256410256410257,0,Medium,1
Armored Core 2: Another Age,PS2,Simulation,Agetec,From Software,0.6779878278666451,0.0196850393700787,0.0112704918032786,0.0892018779342723,0.0081218274111675,0.0096153846153846,2001,0.0575263662511984,0.1552511415525114,2000,0.572540983606554,0.4125888324873097,4.531455399061041,0.4884615384615386,0,Medium,1
Pro Pinball,PS,Misc,Interplay,Cunning Developments,0.6779878278666451,0.0196850393700787,0.0235655737704918,0.0,0.015228426395939,0.0096153846153846,1996,0.0383509108341323,0.0068493150684931,1990,1.1971311475409858,0.7736040609137027,0.0,0.4884615384615386,0,Medium,1
Star Wars The Clone Wars: Republic Heroes,PSP,Action,LucasArts,Krome Studios,0.6779878278666451,0.0196850393700787,0.0215163934426229,0.0,0.0131979695431472,0.0224358974358974,2009,0.1313518696069031,0.093607305936073,2000,1.0930327868852454,0.670456852791879,0.0,1.13974358974359,0,Medium,1
Grudge Warriors,PS,Action,Take-Two Interactive,Tempest Software,0.6779878278666451,0.0201771653543307,0.0235655737704918,0.0,0.016243654822335,0.0096153846153846,2000,0.049856184084372,0.0,2000,1.1679328268692526,0.8050513804630421,0.0,0.4765478424015004,0,Medium,1
Mobile Suit Gundam,SAT,Action,Bandai,CRI,0.6779878278666451,0.0196850393700787,0.0,0.1924882629107981,0.0,0.0,1995,0.1438159156279961,0.0,1990,0.0,0.0,9.778403755868563,0.0,0,Medium,1
MLB 10: The Show,PS2,Sports,Sony Computer Entertainment,SCEA San Diego Studios,0.6779878278666451,0.0196850393700787,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2010,0.5436241610738255,0.0251141552511415,2010,1.040983606557378,0.8251776649746195,0.0,0.8141025641025644,0,Medium,1
Cool Boarders 2001,PS,Sports,Sony Computer Entertainment,Idol Minds Digital Entertainment,0.6779878278666451,0.0201771653543307,0.0235655737704918,0.0,0.016243654822335,0.0096153846153846,2000,0.5436241610738255,0.0091324200913242,2000,1.1679328268692526,0.8050513804630421,0.0,0.4765478424015004,0,Medium,1
Green Day: Rock Band,X360,Misc,MTV Games,Harmonix Music Systems,0.7555555555555555,0.0196850393700787,0.0245901639344262,0.0,0.0131979695431472,0.0128205128205128,2010,0.0412272291466922,0.139269406392694,2010,1.2491803278688534,0.670456852791879,0.0,0.6512820512820515,0,High,2
Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,Misc,Konami,Konami Computer Entertainment Japan,0.6779878278666451,0.0196850393700787,0.0,0.1877934272300469,0.0,0.0032051282051282,2001,0.7363374880153403,0.0319634703196347,2000,0.0,0.0,9.539906103286402,0.1628205128205128,0,Medium,1
Just Dance Kids 2,X360,Misc,Ubisoft,Ubisoft,0.6779878278666451,0.0196850393700787,0.0297131147540983,0.0,0.0081218274111675,0.0096153846153846,2011,0.969319271332694,0.4452054794520548,2010,1.5094262295081966,0.4125888324873097,0.0,0.4884615384615386,0,Medium,1
Dexter's Laboratory Deesaster Strikes,GBA,Adventure,BAM! Entertainment,Virtucraft,0.6111111111111112,0.0201771653543307,0.0307377049180327,0.0,0.0111675126903553,0.0032051282051282,2001,0.0431447746883988,0.0091324200913242,2000,1.523390643742499,0.553472824068341,0.0,0.1588492808005001,0,Medium,1
Superman: The New Superman Adventures,N64,Action,Titus,Titus Software,0.6779878278666451,0.0196850393700787,0.033811475409836,0.0,0.0071065989847715,0.0,1999,0.0201342281879194,0.0182648401826484,1990,1.717622950819672,0.3610152284263929,0.0,0.0,0,Medium,1
The Terminator: Dawn of Fate,PS2,Action,Atari,Paradigm Entertainment,0.6779878278666451,0.0196850393700787,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2002,0.3202301054650047,0.0388127853881278,2000,1.040983606557378,0.8251776649746195,0.0,0.8141025641025644,0,Medium,1
Mass Effect Trilogy,X360,Action,Electronic Arts,BioWare,0.6779878278666451,0.0196850393700787,0.0286885245901639,0.0,0.0091370558375634,0.0128205128205128,2012,0.8072866730584851,0.0114155251141552,2010,1.457377049180329,0.4641624365482216,0.0,0.6512820512820515,0,Medium,1
Harry Potter and the Deathly Hallows - Part 1,DS,Action,Electronic Arts,EA Bright Light,0.6779878278666451,0.0196850393700787,0.0194672131147541,0.0,0.0182741116751269,0.0128205128205128,2010,0.8072866730584851,0.0593607305936073,2010,0.9889344262295102,0.9283248730964484,0.0,0.6512820512820515,0,Medium,1
From Russia with Love,PS2,Action,Electronic Arts,EA Redwood Shores,0.6779878278666451,0.0196850393700787,0.0348360655737704,0.0,0.0010152284263959,0.0192307692307692,2005,0.8072866730584851,0.1301369863013698,2000,1.7696721311475396,0.0515736040609118,0.0,0.9769230769230772,0,Medium,1
Scooby-Doo and the Cyber Chase,GBA,Adventure,THQ,Software Creations,0.6779878278666451,0.0201771653543307,0.0307377049180327,0.0,0.0111675126903553,0.0032051282051282,2001,0.6951102588686481,0.0136986301369863,2000,1.523390643742499,0.553472824068341,0.0,0.1588492808005001,0,Medium,1
Marvel Super Hero Squad,DS,Adventure,THQ,Halfbrick Studios,0.6779878278666451,0.0196850393700787,0.0368852459016393,0.0,0.0020304568527918,0.0096153846153846,2009,0.6951102588686481,0.0091324200913242,2000,1.8737704918032805,0.1031472081218236,0.0,0.4884615384615386,0,Medium,1
Mortal Kombat: Deadly Alliance,GC,Action,Midway Games,Midway,0.8444444444444443,0.0196850393700787,0.0317622950819672,0.0,0.0081218274111675,0.0032051282051282,2002,0.2435282837967401,0.0365296803652968,2000,1.613524590163937,0.4125888324873097,0.0,0.1628205128205128,0,High,2
Tomb Raider: The Last Revelation,PC,Action,Eidos Interactive,Core Design Ltd.,0.6779878278666451,0.0196850393700787,0.0420081967213114,0.0,0.0,0.0,1999,0.199424736337488,0.0525114155251141,1990,2.1340163934426233,0.0,0.0,0.0,0,Medium,1
Crash of the Titans,PS2,Action,Sierra Entertainment,Unknown,0.6779878278666451,0.0196850393700787,0.0348360655737704,0.0,0.0010152284263959,0.0192307692307692,2007,0.0709491850431447,1.0,2000,1.7696721311475396,0.0515736040609118,0.0,0.9769230769230772,0,Medium,1
NBA Jam,PS2,Sports,Acclaim Entertainment,Acclaim Entertainment,0.6779878278666451,0.0196850393700787,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2003,0.1860019175455417,0.0616438356164383,2000,1.040983606557378,0.8251776649746195,0.0,0.8141025641025644,0,Medium,1
Marvel: Ultimate Alliance 2,PS2,Role-Playing,Activision,n-Space,0.6779878278666451,0.0196850393700787,0.0235655737704918,0.0,0.0020304568527918,0.0512820512820512,2009,1.0,0.0707762557077625,2000,1.1971311475409858,0.1031472081218236,0.0,2.605128205128206,0,Medium,1
Sword Art Online: Hollow Realization,PS4,Role-Playing,Namco Bandai Games,Aquria,0.6779878278666451,0.0196850393700787,0.0184426229508196,0.056338028169014,0.0060913705583756,0.016025641025641,2016,0.3125599232981783,0.0045662100456621,2010,0.9368852459016376,0.309441624365481,2.861971830985917,0.8141025641025644,1,Medium,1
Rune Factory 3: A Fantasy Harvest Moon,DS,Role-Playing,Natsume,Neverland Company,0.7777777777777777,0.0196850393700787,0.026639344262295,0.0469483568075117,0.0030456852791878,0.0064102564102564,2010,0.0738255033557046,0.0273972602739726,2010,1.3532786885245889,0.1547208121827405,2.384976525821599,0.3256410256410257,0,High,2
Naughty Bear,X360,Action,505 Games,Artificial Mind and Movement,0.3777777777777778,0.0196850393700787,0.0215163934426229,0.0,0.015228426395939,0.0128205128205128,2010,0.1236816874400767,0.1552511415525114,2010,1.0930327868852454,0.7736040609137027,0.0,0.6512820512820515,0,Medium,1
Minority Report: Everybody Runs,PS2,Action,Activision,Treyarch,0.6779878278666451,0.0196850393700787,0.0204918032786885,0.0,0.015228426395939,0.016025641025641,2002,1.0,0.1255707762557077,2000,1.040983606557378,0.7736040609137027,0.0,0.8141025641025644,0,Medium,1
Tom Clancy's HAWX 2,PS3,Action,Ubisoft,Ubisoft Bucharest,0.6779878278666451,0.0196850393700787,0.0215163934426229,0.0140845070422535,0.0121827411167512,0.016025641025641,2010,0.969319271332694,0.0068493150684931,2010,1.0930327868852454,0.6188832487309621,0.7154929577464793,0.8141025641025644,0,Medium,1
X-Men: The Official Game,PS2,Action,Activision,"Z-Axis, Ltd.",0.6779878278666451,0.0196850393700787,0.0204918032786885,0.0,0.016243654822335,0.016025641025641,2006,1.0,0.0388127853881278,2000,1.040983606557378,0.8251776649746195,0.0,0.8141025641025644,0,Medium,1
